id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,HubName,HubDist
"9435300030",5/28/2014,550000,"4",1,"1660","34848",1,false,NONE,Poor,5 Fair,"930","730.0","1933",0,"98052",47.6621,-122.132,"2160","11467",Fast Food Restaurant:KFC,0.832902995813346
"2768000400",12/30/2014,640000,"4",2,"2360","6000",2,false,NONE,Good,8 Good,"2360","0.0","1904",0,"98107",47.6702,-122.362,"1730","4700",Restaurant:Veraci Pizza,0.112877519123981
"7895500070",2/13/2015,240000,"4",1,"1220","8075",1,false,NONE,Fair,7 Average,"890","330.0","1969",0,"98001",47.3341,-122.282,"1290","7800",Restaurant:Denny's,1.68894716459371
"2078500320",6/20/2014,605000,"4",2.5,"2620","7553",2,false,NONE,Average,8 Good,"2620","0.0","1996",0,"98056",47.5301,-122.18,"2620","11884",Cafe:Southport Cafe,2.18581409221201
"5547700270",7/15/2014,625000,"4",2.5,"2570","5520",2,,NONE,Average,9 Better,"2570","0.0","2000",,"98074",47.6145,-122.027,"2470","5669",Restaurant:Lombardi's,5.08161304799608
"7766200013",8/11/2014,775000,"4",2.25,"4220","24186",1,false,NONE,Average,8 Good,"2600","1620.0","1984",0,"98166",47.445,-122.347,"2410","30617",Pub:Dugout Tavern,3.14839208152165
"7203220400",7/7/2014,861990,"5",2.75,"3595","5639",2,false,NONE,Average,9 Better,"3595",?,"2014",0,"98053",47.6848,-122.016,"3625","5639",Restaurant:Ixtapa,3.99417675990435
"9270200160",10/28/2014,685000,"3",1,"1570","2280",2,false,NONE,Average,7 Average,"1570","0.0","1922",0,"98119",47.6413,-122.364,"1580","2640",Cafe:Peet's,0.375113589993526
"1432701230",7/29/2014,309000,"3",1,"1280","9656",1,false,NONE,Good,6 Low Average,"920","360.0","1959",0,"98058",47.4485,-122.175,"1340","8808",Fast Food Restaurant:McDonalds,2.36057525645929
"8035350320",7/18/2014,488000,"3",2.5,"3160","13603",2,false,NONE,Average,8 Good,"3160","0.0","2003",,"98019",47.7443,-121.977,"3050","9232",Restaurant:Ixtapa,0.566768857666185
"8945200830",3/25/2015,210490,"3",1,"990","8528",1,false,NONE,Average,6 Low Average,"990","0.0","1966",0,"98023",47.3066,-122.371,"1228","8840",Fast Food Restaurant:Taco Bell,0.651684827715295
"4178300310",7/16/2014,785000,"4",2.5,"2290","13416",2,false,NONE,Good,9 Better,"2290","0.0","1981",0,"98007",47.6194,-122.151,"2680","13685",Restaurant:Noble Court,0.429680532200772
"9215400105",4/28/2015,450000,"3",1.75,"1250","5963",1,false,NONE,Good,7 Average,"1250","0.0","1953",0,"98115",47.6796,-122.301,"970","5100",Pub:Revenna Alehouse,0.275033104264894
"822039084",3/11/2015,1350000,"3",2.5,"2753","65005",1,true,AVERAGE,Very Good,9 Better,"2165","588.0","1953",0,"98070",47.4041,-122.451,"2680","72513",Cafe:Burton Coffee Stand,1.23560169379432
"5245600105",9/16/2014,228000,"3",1,"1190","9199",1,false,NONE,Average,7 Average,"1190","0.0","1955",0,"98148",47.4258,-122.322,"1190","9364",Pub:Dugout Tavern,1.64969827199772
"7231300125",2/17/2015,345000,"5",2.5,"3150","9134",1,false,NONE,Good,8 Good,"1640","1510.0","1966",0,"98056",47.4934,-122.189,"1990","9133",Cafe:Southport Cafe,0.968017352372727
"7518505990",12/31/2014,600000,"3",1.75,"1410","4080",1,false,NONE,Good,7 Average,"1000","410.0","1950",,"98117",47.6808,-122.384,"1410","4080",Restaurant:Delancy,0.438182996879806
"3626039271",2/5/2015,585000,"2",1.75,"1980","8550",1,false,NONE,Average,7 Average,"990","990.0","1981",0,"98117",47.6989,-122.369,"1480","6738",Restaurant:Dicks,0.211150150865452
"4217401195",3/3/2015,920000,"5",2.25,"2730","6000",1.5,false,NONE,Average,8 Good,"2130","600.0","1927",0,"98105",47.6571,-122.281,"2730","6000",Pub:Ram,0.916493463400665
"9822700295",5/12/2014,885000,"4",2.5,"2830","5000",2,,NONE,Average,9 Better,"2830","0.0","1995",0,"98105",47.6597,-122.29,"1950","5000",Pub:Ram,0.470595317475115
"9478500640",8/19/2014,292500,"4",2.5,"2250","4495",2,false,NONE,Average,7 Average,"2250","0.0","2008",,"98042",47.3663,-122.114,"2250","4500",Fast Food Restaurant:Burger King,7.30154974500379
"2799800710",4/7/2015,301000,"3",2.5,"2420","4750",2,false,NONE,Average,8 Good,"2420","0.0","2003",0,"98042",47.3663,-122.122,"2690","4750",Fast Food Restaurant:Burger King,7.05291928032766
"7922800400",8/27/2014,951000,"5",3.25,"3250","14342",2,false,EXCELLENT,Good,8 Good,"3250","0.0","1968",,"98008",47.588,-122.116,"2960","11044",Restaurant:Little Hot Pot,2.09862793063046
"8079040320",2/23/2015,430000,"4",3,"1850","9976",2,false,NONE,Average,8 Good,"1850","0.0","1991",0,"98059",47.5059,-122.149,"2270","8542",Restaurant:Jay Berry's,1.30734540567982
"1516000055",12/10/2014,650000,"3",2.25,"2150","21235",1,,GOOD,Good,8 Good,"1590","560.0","1959",0,"98166",47.4336,-122.339,"2570","18900",Pub:Dugout Tavern,2.28301404592613
"9558200045",8/28/2014,289000,"3",1.75,"1260","8400",1,false,NONE,Average,7 Average,"1260","0.0","1954",0,"98148",47.4366,-122.335,"1290","8750",Pub:Dugout Tavern,2.43825743833864
"5072410070",10/21/2014,505000,"3",1.75,"2519","8690",2,,NONE,Very Good,8 Good,"2519","0.0","1973",0,"98166",47.4428,-122.344,"2500","9500",Pub:Dugout Tavern,2.95957618307785
"9528102996",12/7/2014,549000,"3",1.75,"1540","1044",3,false,NONE,Average,8 Good,"1540","0.0","2014",0,"98115",47.6765,-122.32,"1580","3090",Pub:Pies & Pints,0.238622108979588
"1189001180",6/3/2014,425000,"3",2.25,"1660","6000",1,false,NONE,Average,7 Average,"1110","550.0","1979",0,"98122",47.6113,-122.297,"1440","4080",Restaurant:El Gallito,0.59783395644048
"3253500160",11/20/2014,317625,"3",2.75,"2770","3809",1.5,false,NONE,Very Good,7 Average,"1770","1000.0","1925",0,"98144",47.5747,-122.304,"1440","4000",Fast Food Restaurant:McDonald's,0.513613810690276
"3394100030",9/9/2014,975000,"4",2.5,"2720","11049",2,,NONE,Average,10 Very Good,"2720","0.0","1989",0,"98004",47.5815,-122.192,"2750","11049",Restaurant:King and I,1.98945493510414
"3717000160",10/9/2014,287000,"4",2.5,"2240","4648",2,false,NONE,Average,7 Average,"2240","0.0","2005",0,"98001",47.3378,-122.257,"2221","4557",Restaurant:Denny's,2.74571768370216
"1274500060",8/25/2014,204000,"3",1,"1000","12070",1,false,NONE,Good,7 Average,"1000","0.0","1968",,"98042",47.3621,-122.11,"1010","12635",Fast Food Restaurant:Burger King,7.64245474384258
"1802000060",6/12/2014,1330000,"5",2.25,"3200","20158",1,false,NONE,Average,8 Good,"1600","1600.0","1965",0,"98004",47.6303,-122.215,"3390","20158",Cafe:Starbucks Coffee,0.951003442840447
"1525059190",9/12/2014,1040000,"5",3.25,"4770","50094",1,false,NONE,Good,11 Excellent,"3070","1700.0","1973",0,"98005",47.6525,-122.16,"3530","38917",Restaurant:Tokyo Oh,1.30096834452113
"1049000060",1/5/2015,325000,"3",2,"1260","5612",1,false,NONE,Good,7 Average,"1260","0.0","1972",0,"98034",47.7362,-122.179,"1640","4745",Restaurant:Twisted Deli,1.23340230684599
"8820901275",6/10/2014,571000,"4",2,"2750","7807",1.5,false,NONE,Very Good,7 Average,"2250","500.0","1916",0,"98125",47.7168,-122.287,"1510","7807",Pub:Fiddler's Inn,1.42151092458761
"5416510140",7/10/2014,360000,"4",2.5,"2380","5000",2,false,NONE,Average,8 Good,"2380","0.0","2005",,"98038",47.3608,-122.036,"2420","5000",Restaurant:Jay Berry's,10.4557333076487
"3444100400",3/16/2015,349000,"3",1.75,"1790","50529",1,false,NONE,Very Good,7 Average,"1090","700.0","1965",0,"98042",47.3511,-122.073,"1940","50529",Restaurant:Jay Berry's,10.5673557665387
"3276920270",11/5/2014,832500,"4",4,"3430","35102",2,false,NONE,Good,10 Very Good,"2390","1040.0","1986",0,"98075",47.5822,-121.987,"3240","35020",Restaurant:Lombardi's,3.92716269486819
"4036801170",10/13/2014,380000,"4",1.75,"1760","7300",1,false,NONE,Average,7 Average,"880","880.0","1956",,"98008",47.6034,-122.125,"1680","7500",Restaurant:Little Hot Pot,0.969097702758161
"2391600320",4/20/2015,480000,"3",1,"1040","5060",1,false,NONE,Average,7 Average,"1040","0.0","1941",,"98116",47.5636,-122.394,"890","5060",Fast Food Restaurant:Pagliacci Pizza,0.327716924877614
"6300000287",6/9/2014,410000,"3",1,"1410","5060",1,false,NONE,Good,7 Average,"910","500.0","1956",0,"98133",47.7073,-122.34,"1130","5693",Fast Food Restaurant:Arby's,0.265668613687865
"1531000030",3/23/2015,720000,"4",2.5,"3450","39683",2,false,NONE,Average,10 Very Good,"3450",?,"2002",0,"98010",47.342,-122.025,"3350","39750",Restaurant:Wally's Drive In,12.2014397912427
"5104520400",12/2/2014,390000,"3",2.5,"2350","5100",2,false,NONE,Average,8 Good,"2350","0.0","2003",0,"98038",47.3512,-122.008,"2350","5363",Restaurant:Wally's Drive In,12.8687944563061
"7437100340",12/22/2014,360000,"4",2.5,"1900","5889",2,false,NONE,Average,7 Average,"1900","0.0","1992",0,"98038",47.349,-122.031,"1870","6405",Restaurant:Jay Berry's,11.2987258582292
"9418400240",10/28/2014,355000,"2",1,"2020","6720",1,false,NONE,Average,7 Average,"1010","1010.0","1948",0,"98118",47.5474,-122.291,"1720","6720",Restaurant:Tutta Bella,0.742423849976826
"1523059105",1/28/2015,356000,"3",1.5,"1680","8712",1,false,NONE,Average,8 Good,"1680","0.0","1964",0,"98059",47.4811,-122.149,"1850","8797",Restaurant:Jay Berry's,1.82599474583442
"1133000671",6/2/2014,315000,"3",1,"960","6634",1,false,NONE,Average,6 Low Average,"960","0.0","1952",0,"98125",47.7264,-122.31,"1570","7203",Pub:Caroline Tavern,0.191992372669623
"4232902595",11/14/2014,940000,"3",1.5,"2140","3600",2,false,NONE,Average,9 Better,"1900","240.0","1925",0,"98119",47.6337,-122.365,"2020","4800",Cafe:Peet's,0.497388964909642
"2599001200",11/3/2014,305000,"5",2.25,"2660","8400",1.5,false,NONE,Very Good,7 Average,"2660","0.0","1961",0,"98092",47.2909,-122.189,"1590","8165",Restaurant:Cocos,3.01212762179429
"3342103156",6/18/2014,461000,"3",3.25,"2770","6278",2,,NONE,Average,9 Better,"1980","790.0","2006",0,"98056",47.5228,-122.199,"1900","7349",Cafe:Southport Cafe,1.38912911468774
"1332700270",5/19/2014,215000,"2",2.25,"1610","2040",2,false,NONE,Good,7 Average,"1610","0.0","1979",,"98056",47.518,-122.194,"1950","2025",Cafe:Southport Cafe,1.13927071726511
"3869900162",9/4/2014,335000,"2",1.75,"1030","1066",2,false,NONE,Average,7 Average,"765","265.0","2006",,"98136",47.5394,-122.387,"1030","1106",Fast Food Restaurant:McDonald's,0.270184299169317
"2791500270",5/22/2014,243500,"4",2.5,"1980","7403",2,false,NONE,Average,7 Average,"1980","0.0","1988",0,"98023",47.2897,-122.372,"1980","7510",Fast Food Restaurant:Taco Bell,0.918495589951992
"5036300431",3/11/2015,1100000,"5",2.75,"3520","6353",2,false,NONE,Good,10 Very Good,"3520","0.0","2001",0,"98199",47.6506,-122.391,"2520","6250",Restaurant:Rudy's Place,0.502938594513791
"4168000060",2/26/2015,153000,"3",1,"1200","10500",1,false,NONE,Average,7 Average,"1200","0.0","1962",0,"98023",47.322,-122.351,"1350","10500",Fast Food Restaurant:Subway,0.251399360920152
"6021501535",7/25/2014,430000,"3",1.5,"1580","5000",1,false,NONE,Average,8 Good,"1290","290.0","1939",0,"98117",47.687,-122.386,"1570","4500",Restaurant:Bento Sushi,0.484682966093732
"6021501535",12/23/2014,700000,"3",1.5,"1580","5000",1,false,NONE,Average,8 Good,"1290","290.0","1939",0,"98117",47.687,-122.386,"1570","4500",Restaurant:Bento Sushi,0.484682966093732
"1483300570",9/8/2014,905000,"4",2.5,"3300","10250",1,false,NONE,Average,7 Average,"2390","910.0","1946",1991,"98040",47.5873,-122.249,"1950","6045",Pub:Roanoke,0.529320398547493
"3422049190",3/30/2015,247500,"3",1.75,"1960","15681",1,false,NONE,Average,7 Average,"1960","0.0","1967",0,"98032",47.3576,-122.277,"1750","15616",Fast Food Restaurant:Jack in the Box,1.53503444832871
"1099611230",9/12/2014,199000,"4",1.5,"1160","6400",1,false,NONE,Good,7 Average,"1160","0.0","1975",0,"98023",47.3036,-122.378,"1160","6400",Fast Food Restaurant:Taco Bell,0.851203825634924
"722079104",7/11/2014,314000,"3",1.75,"1810","41800",1,false,NONE,Very Good,7 Average,"1210","600.0","1980",0,"98038",47.4109,-121.958,"1650","135036",Restaurant:Lombardi's,9.97176712590947
"7338200240",5/16/2014,437500,"3",2.5,"2320","36847",2,false,AVERAGE,Average,9 Better,"2320","0.0","1992",0,"98045",47.4838,-121.714,"2550","35065",Restaurant,3.39624719290358
"1952200240",6/11/2014,850830,"3",2.5,"2070","13241",1.5,false,NONE,Very Good,9 Better,"1270","800.0","1910",0,"98102",47.6415,-122.315,"2200","4500",Restaurant:Agua Verde,0.698072957897045
"5200100125",10/27/2014,555000,"3",2,"1980","3478",1.5,false,NONE,Good,7 Average,"1440","540.0","1929",0,"98117",47.6775,-122.372,"1610","3478",Restaurant:A Caprice Kitchen,0.187608788847766
"7214720075",12/12/2014,699950,"3",2.25,"2190","107593",2,false,NONE,Good,8 Good,"2190","0.0","1983",0,"98077",47.7731,-122.08,"2570","47777",Cafe,1.27849483824756
"2450000295",10/7/2014,1090000,"3",2.5,"2920","8113",2,false,NONE,Average,8 Good,"2920","0.0","1950",2010,"98004",47.5814,-122.196,"2370","8113",Restaurant:King and I,1.97114908922441
"6197800045",9/24/2014,290000,"3",1,"1210","33919",1,false,NONE,Average,7 Average,"1210","0.0","1954",0,"98058",47.4375,-122.184,"1640","14910",Fast Food Restaurant:Burger King,1.72062460973401
"1328310370",4/2/2015,375000,"3",2.5,"2340","10005",1,,NONE,Good,8 Good,"1460","880.0","1978",,"98058",47.4431,-122.133,"2250","8162",Restaurant:Jay Berry's,3.98753318833119
"546000875",5/23/2014,460000,"3",1,"1670","4005",1.5,false,NONE,Good,7 Average,"1170","500.0","1939",0,"98117",47.6878,-122.38,"1240","4005",Restaurant:Bento Sushi,0.241883906697372
"3530510041",7/23/2014,188500,"2",1.75,"1240","2493",1,false,NONE,Good,8 Good,"1240","0.0","1985",0,"98198",47.3813,-122.322,"1270","4966",Pub:Yard Arm,1.02624442500291
"1853000400",3/5/2015,680000,"4",2.5,"3140","28037",2,false,NONE,Good,10 Very Good,"3140","0.0","1991",0,"98077",47.7304,-122.082,"2990","35001",Cafe,1.67353938056325
"3134100116",8/27/2014,470000,"5",1.75,"2030","12342",2,false,NONE,Good,7 Average,"2030","0.0","1942",0,"98052",47.6417,-122.109,"2500","9433",Restaurant:Kiku Sushi,1.34252485017604
"9545230140",7/25/2014,597750,"4",2.5,"2310","9624",2,false,NONE,Average,8 Good,"2310","0.0","1984",,"98027",47.5386,-122.053,"1940","9636",Restaurant:Lombardi's,0.387027700476916
"3362400511",3/4/2015,570000,"3",1.75,"1260","3328",1,false,NONE,Very Good,6 Low Average,"700","560.0","1905",0,"98103",47.6823,-122.349,"1380","3536",Restaurant:Beth's Cafe,0.20053349799489
"2525310310",9/16/2014,272500,"3",1.75,"1540","12600",1,false,NONE,Good,7 Average,"1160",?,"1980",0,"98038",47.3624,-122.031,"1540","11656",Restaurant:Jay Berry's,10.4476777090454
"6126500060",11/24/2014,329950,"3",1.75,"2080","5969",1,false,AVERAGE,Average,7 Average,"1080","1000.0","1971",0,"98108",47.5474,-122.295,"2090","5500",Restaurant:Tutta Bella,0.83700949232835
"8961960160",10/28/2014,480000,"4",2.5,"3230","16171",2,false,,Average,9 Better,"2520","710.0","2001",0,"98001",47.3183,-122.253,"2640","8517",Restaurant:Cocos,2.68698622958706
"3626039325",11/21/2014,740500,"3",3.5,"4380","6350",2,false,NONE,Average,8 Good,"2780",?,"1900",,"98117",47.6981,-122.368,"1830","6350",Restaurant:Dicks,0.206596397055545
"3362400431",6/26/2014,518500,"3",3.5,"1590","1102",3,false,NONE,Average,8 Good,"1590","0.0","2010",0,"98103",47.6824,-122.347,"1620","3166",Pub:Duck Island,0.107733646029478
"4060000240",6/23/2014,205425,"2",1,"880","6780",1,false,NONE,Good,6 Low Average,"880","0.0","1945",0,"98178",47.5009,-122.248,"1190","6780",Fast Food Restaurant:KFC/Taco Bell,1.51176492746841
"3454800060",1/8/2015,171800,"4",2,"1570","9600",1,,NONE,Average,6 Low Average,"1570","0.0","1950",0,"98168",47.4965,-122.303,"1880","9000",Fast Food Restaurant,2.47799194775013
"1695900060",5/11/2015,535000,"4",1,"1610","2982",1.5,false,NONE,Good,7 Average,"1610","0.0","1925",0,"98144",47.587,-122.294,"1610","4040",Restaurant:That's Amore,0.192096205916942
"7278700070",1/2/2015,660000,"3",2.5,"2400","6474",1,false,AVERAGE,Average,8 Good,"1560","840.0","1964",0,"98177",47.7728,-122.386,"2340","10856",Fast Food Restaurant:Subway,2.10175250547864
"6675500070",11/19/2014,391500,"3",2,"1450","9132",1,false,NONE,Average,7 Average,"1450","0.0","1987",,"98034",47.7288,-122.226,"1580","9104",Restaurant:Cafe Juanita,1.59452872087995
"3626039187",4/6/2015,395000,"2",1,"770","6000",1,false,NONE,Average,6 Low Average,"770","0.0","1953",0,"98117",47.6999,-122.364,"1710","6000",Restaurant:Dicks,0.430801169835007
"3524049083",11/4/2014,445000,"4",1.75,"2100","4400",1.5,,NONE,Very Good,7 Average,"1720","380.0","1924",0,"98118",47.5299,-122.266,"1850","4400",Fast Food Restaurant:Sub Shop #7,0.571146833994495
"3275860240",6/18/2014,770000,"3",2.25,"2910","10204",2,false,NONE,Average,9 Better,"2910","0.0","1990",0,"98052",47.6897,-122.098,"2700","13992",Cafe:Starbucks,0.903165076722497
"4389200955",3/2/2015,1450000,"4",2.75,"2750","17789",1.5,false,NONE,Average,8 Good,"1980","770.0","1914",1992,"98004",47.6141,-122.212,"3060","11275",Cafe:Starbucks Coffee,0.44702795717211
"4058801670",7/17/2014,445000,"3",2.25,"2100","8201",1,,AVERAGE,Average,8 Good,"1620","480.0","1967",0,"98178",47.5091,-122.244,"2660","8712",Fast Food Restaurant:KFC/Taco Bell,1.21087643098389
"8732020310",7/17/2014,260000,"4",2.25,"2160","8811",1,false,NONE,Average,8 Good,"1360","800.0","1978",,"98023",47.3129,-122.39,"2090","8400",Cafe:Linda Lou's Too,0.194503984706965
"2331300505",6/13/2014,822500,"5",3.5,"2320","4960",2,false,NONE,Very Good,7 Average,"1720","600.0","1926",,"98103",47.6763,-122.352,"1700","4960",Cafe:Starbucks,0.159499357680449
"7853210060",4/6/2015,430000,"4",2.5,"2070","4310",2,false,,Average,7 Average,"2070","0.0","2004",0,"98065",47.5319,-121.85,"1970","3748",Pub:Frontier,3.02821577850934
"3668000070",1/5/2015,212000,"3",1.75,"1060","7875",1,false,NONE,Good,7 Average,"1060","0.0","1986",0,"98092",47.2761,-122.152,"1420","7680",Restaurant:Cocos,4.65169447062976
"9545240070",4/28/2015,660500,"4",2.25,"2010","9603",1,false,NONE,Average,8 Good,"1440","570.0","1986",0,"98027",47.5343,-122.054,"2060","9793",Restaurant:Lombardi's,0.643394262797861
"1243100136",6/12/2014,784000,"3",3.5,"3950","111078",1.5,false,NONE,Average,9 Better,"2460","1490.0","1989",0,"98052",47.697,-122.072,"2480","88500",Cafe,1.02596408489092
"8929000270",5/12/2014,453246,"3",2.5,"2010","2287",2,false,NONE,Average,8 Good,"1390","620.0","2014",0,"98029",47.5517,-121.998,"1690","1662",Restaurant:Lombardi's,2.36703906443463
"2767602356",1/26/2015,675000,"4",3.5,"2140","2278",3,false,NONE,Average,9 Better,"2140","0.0","2005",0,"98107",47.6734,-122.38,"1540","2285",Restaurant:Monkey Bridge,0.337224034968712
